date,product,customer_segment,price,competitor_price,quantity_sold,unit_cost,inventory_level,days_since_promotion,competitor_promotion,month,quarter,day_of_week,revenue,cost,profit,margin_percent
2022-02-02,PCR_System,Academic,7690.22,8416.8,65,3040.0,98,79,0,2,1,2,499864.3,197600.0,302264.3,60.47
2021-10-19,Microscope,Government,16153.98,16743.43,119,5700.0,42,174,0,10,4,1,1922323.6199999999,678300.0,1244023.6199999999,64.71
2023-10-20,Microscope,Biotech,15249.35,16558.1,167,5700.0,79,108,1,10,4,4,2546641.45,951900.0,1594741.4500000002,62.62
2022-05-15,Pipettes,Pharma,309.69,307.47,149,114.0,190,96,0,5,2,6,46143.81,16986.0,29157.809999999998,63.19
2021-08-14,Reagent_Kit,Pharma,425.5,419.13,128,171.0,179,158,0,8,3,5,54464.0,21888.0,32576.0,59.81
2022-11-01,Pipettes,Academic,294.59,304.93,67,114.0,147,49,0,11,4,1,19737.53,7638.0,12099.529999999999,61.3
2021-07-12,Centrifuge,Government,11763.42,12216.52,69,4560.0,180,10,0,7,3,0,811675.98,314640.0,497035.98,61.24
2023-07-02,Reagent_Kit,Biotech,419.7,444.91,99,171.0,80,53,0,7,3,6,41550.299999999996,16929.0,24621.299999999996,59.26
2022-05-12,Pipettes,Government,326.95,298.35,94,114.0,26,67,0,5,2,3,30733.3,10716.0,20017.3,65.13
2021-06-15,PCR_System,Government,7282.88,6824.69,92,3040.0,114,85,0,6,2,1,670024.96,279680.0,390344.95999999996,58.26
2023-01-07,Pipettes,Academic,256.85,233.28,99,114.0,63,8,1,1,1,5,25428.15,11286.0,14142.150000000001,55.62
2023-01-12,Centrifuge,Biotech,11579.18,10656.72,127,4560.0,169,162,0,1,1,3,1470555.86,579120.0,891435.8600000001,60.62
2021-03-23,Reagent_Kit,Government,435.56,423.73,95,171.0,151,106,0,3,1,1,41378.2,16245.0,25133.199999999997,60.74
2022-10-11,PCR_System,Government,8898.53,8263.18,131,3040.0,28,153,0,10,4,1,1165707.4300000002,398240.0,767467.4300000002,65.84
2022-10-12,PCR_System,Government,8015.75,7781.5,137,3040.0,26,38,0,10,4,2,1098157.75,416480.0,681677.75,62.07
2021-09-22,Microscope,Government,16260.14,14875.84,114,5700.0,197,70,1,9,3,2,1853655.96,649800.0,1203855.96,64.94
2023-11-15,Pipettes,Pharma,341.15,373.41,125,114.0,122,123,0,11,4,2,42643.75,14250.0,28393.75,66.58
2022-05-18,Reagent_Kit,Biotech,397.13,378.47,119,171.0,149,147,1,5,2,2,47258.47,20349.0,26909.47,56.94
2023-11-24,PCR_System,Academic,8139.7,7697.72,55,3040.0,0,58,0,11,4,4,447683.5,167200.0,280483.5,62.65
2023-03-30,Reagent_Kit,Academic,389.62,402.41,71,171.0,60,125,0,3,1,3,27663.02,12141.0,15522.02,56.11
2021-02-13,Pipettes,Academic,309.82,316.45,59,114.0,111,110,0,2,1,5,18279.38,6726.0,11553.380000000001,63.2
2022-05-04,Centrifuge,Academic,12911.16,12285.77,61,4560.0,141,33,0,5,2,2,787580.76,278160.0,509420.76,64.68
2023-05-24,Reagent_Kit,Pharma,481.18,513.3,138,171.0,69,107,0,5,2,2,66402.84,23598.0,42804.84,64.46
2023-06-15,Reagent_Kit,Government,489.41,485.98,68,171.0,42,170,0,6,2,3,33279.880000000005,11628.0,21651.880000000005,65.06
2021-01-31,Pipettes,Academic,293.15,295.64,87,114.0,6,173,0,1,1,6,25504.05,9918.0,15586.05,61.11
2022-07-27,Microscope,Government,16765.37,16560.89,60,5700.0,188,82,0,7,3,2,1005922.2,342000.0,663922.2,66.0
2022-08-22,Microscope,Government,15225.55,14737.67,76,5700.0,2,166,0,8,3,0,1157141.8,433200.0,723941.8,62.56
2023-06-13,Microscope,Academic,13856.28,13538.92,41,6000.0,7,27,0,6,2,1,568107.48,246000.0,322107.48,56.7
2023-11-24,Reagent_Kit,Biotech,422.58,462.8,142,171.0,115,64,0,11,4,4,60006.36,24282.0,35724.36,59.53
2021-11-18,PCR_System,Government,8085.66,7327.5,106,3040.0,162,79,0,11,4,3,857079.96,322240.0,534839.96,62.4
2022-07-03,Pipettes,Government,331.72,326.42,69,114.0,31,47,0,7,3,6,22888.68,7866.0,15022.68,65.63
2021-10-30,PCR_System,Biotech,7164.45,6477.18,213,3040.0,90,57,0,10,4,5,1526027.8499999999,647520.0,878507.8499999999,57.57
2023-04-09,PCR_System,Government,7996.04,8739.33,100,3040.0,5,74,0,4,2,6,799604.0,304000.0,495604.0,61.98
2021-07-02,Microscope,Biotech,15084.45,16484.89,67,5700.0,53,103,0,7,3,4,1010658.15,381900.0,628758.15,62.21
2022-11-09,Microscope,Academic,12948.8,12041.25,89,5700.0,45,42,1,11,4,2,1152443.2,507300.0,645143.2,55.98
2022-05-21,Centrifuge,Pharma,13512.18,14309.36,132,4560.0,26,122,0,5,2,5,1783607.76,601920.0,1181687.76,66.25
2021-03-04,Pipettes,Academic,272.69,256.91,99,114.0,175,44,0,3,1,3,26996.31,11286.0,15710.310000000001,58.19
2021-06-24,Microscope,Academic,14980.89,15374.02,45,6000.0,20,67,0,6,2,3,674140.0499999999,270000.0,404140.04999999993,59.95
2021-05-26,Pipettes,Biotech,282.49,288.67,148,114.0,116,64,0,5,2,2,41808.520000000004,16872.0,24936.520000000004,59.64
2021-07-06,PCR_System,Government,8142.6,7485.31,76,3040.0,27,43,0,7,3,1,618837.6,231040.0,387797.6,62.67
2023-01-06,PCR_System,Pharma,9046.24,8460.2,144,3040.0,110,121,1,1,1,4,1302658.56,437760.0,864898.56,66.39
2021-02-11,Reagent_Kit,Biotech,492.73,502.91,98,171.0,142,172,0,2,1,3,48287.54,16758.0,31529.54,65.3
2023-12-10,Microscope,Government,14493.05,14053.58,90,5700.0,84,51,0,12,4,6,1304374.5,513000.0,791374.5,60.67
2021-12-03,Microscope,Biotech,12877.4,13316.88,131,5700.0,67,123,0,12,4,4,1686939.4,746700.0,940239.3999999999,55.74
2022-04-19,Centrifuge,Biotech,13612.04,12295.39,122,4560.0,105,76,0,4,2,1,1660668.8800000001,556320.0,1104348.8800000001,66.5
2023-07-20,Centrifuge,Biotech,13314.88,12804.63,88,4560.0,117,141,0,7,3,3,1171709.44,401280.0,770429.44,65.75
2023-09-07,Reagent_Kit,Academic,428.92,440.66,87,171.0,103,104,0,9,3,3,37316.04,14877.0,22439.04,60.13
2022-12-02,Pipettes,Government,308.35,332.14,102,114.0,96,70,0,12,4,4,31451.7,11628.0,19823.7,63.03
2021-11-29,PCR_System,Pharma,9169.51,8257.17,127,3040.0,89,98,1,11,4,0,1164527.77,386080.0,778447.77,66.85
2022-10-24,Pipettes,Pharma,282.8,297.82,255,114.0,115,112,0,10,4,0,72114.0,29070.0,43044.0,59.69
2022-02-05,Microscope,Government,15198.24,13707.4,94,5700.0,165,80,0,2,1,5,1428634.56,535800.0,892834.56,62.5
2022-04-20,PCR_System,Biotech,8083.59,8800.78,98,3040.0,70,43,0,4,2,2,792191.8200000001,297920.0,494271.82000000007,62.39
2022-06-09,PCR_System,Government,9133.61,8765.1,53,3040.0,184,173,0,6,2,3,484081.33,161120.0,322961.33,66.72
2023-09-28,PCR_System,Pharma,7855.9,7910.83,190,3040.0,171,31,1,9,3,3,1492621.0,577600.0,915021.0,61.3
2021-11-05,Reagent_Kit,Academic,504.13,466.25,53,171.0,38,162,0,11,4,4,26718.89,9063.0,17655.89,66.08
2022-12-01,Pipettes,Biotech,275.83,275.04,166,114.0,72,28,0,12,4,3,45787.78,18924.0,26863.78,58.67
2021-06-08,PCR_System,Pharma,8770.47,8045.8,110,3040.0,78,146,1,6,2,1,964751.7,334400.0,630351.7,65.34
2022-03-28,Pipettes,Government,320.74,314.12,91,114.0,120,163,0,3,1,0,29187.34,10374.0,18813.34,64.46
2021-05-17,Centrifuge,Biotech,11227.15,11297.74,138,4560.0,187,17,1,5,2,0,1549346.7,629280.0,920066.7,59.38
2021-11-29,PCR_System,Academic,7492.18,8216.75,78,3040.0,173,74,0,11,4,0,584390.04,237120.0,347270.04000000004,59.42
2021-09-28,Reagent_Kit,Government,496.17,475.58,127,171.0,77,151,0,9,3,1,63013.590000000004,21717.0,41296.590000000004,65.54
2021-07-31,Reagent_Kit,Government,408.15,418.49,96,171.0,47,66,0,7,3,5,39182.399999999994,16416.0,22766.399999999994,58.1
2023-07-21,Centrifuge,Biotech,12170.63,11976.18,96,4560.0,130,87,0,7,3,4,1168380.48,437760.0,730620.48,62.53
2022-01-22,PCR_System,Academic,8807.24,8498.91,58,3040.0,127,25,0,1,1,5,510819.92,176320.0,334499.92,65.48
2022-05-23,Pipettes,Pharma,309.69,323.79,140,114.0,75,12,0,5,2,0,43356.6,15960.0,27396.6,63.19
2023-08-24,Microscope,Biotech,16625.78,18208.94,90,5700.0,146,85,0,8,3,3,1496320.2,513000.0,983320.2,65.72
2022-05-26,Reagent_Kit,Government,504.46,459.52,82,171.0,175,147,0,5,2,3,41365.72,14022.0,27343.72,66.1
2021-11-28,PCR_System,Academic,8318.49,8996.3,63,3040.0,154,74,0,11,4,6,524064.87,191520.0,332544.87,63.45
2023-01-27,Pipettes,Biotech,259.28,270.87,166,114.0,147,9,0,1,1,4,43040.479999999996,18924.0,24116.479999999996,56.03
2023-10-08,Pipettes,Academic,338.1,366.1,75,114.0,20,15,0,10,4,6,25357.5,8550.0,16807.5,66.28
2022-11-25,Reagent_Kit,Academic,452.37,491.85,77,171.0,150,78,0,11,4,4,34832.49,13167.0,21665.489999999998,62.2
2021-09-30,PCR_System,Pharma,9102.54,9552.33,153,3040.0,8,144,0,9,3,3,1392688.62,465120.0,927568.6200000001,66.6
2023-09-19,Microscope,Pharma,13244.03,13937.62,248,5700.0,97,152,0,9,3,1,3284519.44,1413600.0,1870919.44,56.96
2022-03-11,Reagent_Kit,Government,447.27,409.8,111,171.0,152,111,0,3,1,4,49646.97,18981.0,30665.97,61.77
2022-10-04,Microscope,Government,12902.43,12589.01,153,5700.0,21,51,0,10,4,1,1974071.79,872100.0,1101971.79,55.82
2023-04-28,Centrifuge,Academic,13252.6,14115.24,74,4560.0,182,22,0,4,2,4,980692.4,337440.0,643252.4,65.59
2022-04-27,Pipettes,Pharma,282.81,270.35,156,114.0,154,6,0,4,2,2,44118.36,17784.0,26334.36,59.69
2022-05-20,PCR_System,Pharma,8269.06,8891.13,145,3040.0,76,82,0,5,2,4,1199013.7,440800.0,758213.7,63.24
2021-08-08,PCR_System,Biotech,8300.98,7894.8,67,3040.0,157,39,0,8,3,6,556165.6599999999,203680.0,352485.6599999999,63.38
2023-03-28,PCR_System,Pharma,7726.23,7931.05,158,3040.0,159,24,1,3,1,1,1220744.3399999999,480320.0,740424.3399999999,60.65
2021-06-14,Centrifuge,Pharma,12261.44,11481.6,93,4560.0,73,68,0,6,2,0,1140313.9200000002,424080.0,716233.9200000002,62.81
2021-01-01,Centrifuge,Academic,13666.65,12680.63,51,4560.0,185,86,0,1,1,4,696999.15,232560.0,464439.15,66.63
2021-07-05,Microscope,Biotech,16082.68,14651.34,74,5700.0,129,126,0,7,3,0,1190118.32,421800.0,768318.3200000001,64.56
2023-05-08,Centrifuge,Academic,11566.44,12120.61,58,4560.0,82,111,1,5,2,0,670853.52,264480.0,406373.52,60.58
2022-04-25,Reagent_Kit,Biotech,386.27,416.55,164,171.0,154,123,0,4,2,0,63348.28,28044.0,35304.28,55.73
2023-05-29,Centrifuge,Biotech,11285.47,11917.52,127,4560.0,22,154,0,5,2,0,1433254.69,579120.0,854134.69,59.59
2023-06-20,Microscope,Academic,14543.97,13758.0,46,6000.0,173,55,0,6,2,1,669022.62,276000.0,393022.62,58.75
2022-07-04,PCR_System,Biotech,8457.22,8891.82,67,3040.0,177,68,1,7,3,0,566633.74,203680.0,362953.74,64.05
2022-08-19,Microscope,Academic,14470.95,13123.09,54,5700.0,134,177,0,8,3,4,781431.3,307800.0,473631.30000000005,60.61
2022-01-09,Reagent_Kit,Government,430.9,435.84,102,171.0,160,84,1,1,1,6,43951.799999999996,17442.0,26509.799999999996,60.32
2022-09-17,Pipettes,Academic,324.3,330.68,63,114.0,2,104,0,9,3,5,20430.9,7182.0,13248.900000000001,64.85
2023-01-17,Centrifuge,Academic,12526.28,12775.94,73,4560.0,62,80,0,1,1,1,914418.4400000001,332880.0,581538.4400000001,63.6
2021-07-26,Microscope,Pharma,13890.43,12790.33,102,5700.0,135,27,0,7,3,0,1416823.86,581400.0,835423.8600000001,58.96
2022-02-18,Centrifuge,Biotech,10893.35,11464.75,106,4560.0,188,102,0,2,1,4,1154695.1,483360.0,671335.1000000001,58.14
2021-09-05,Microscope,Biotech,15856.15,15765.63,140,5700.0,81,30,1,9,3,6,2219861.0,798000.0,1421861.0,64.05
2021-04-25,Reagent_Kit,Academic,429.8,394.22,65,171.0,151,166,0,4,2,6,27937.0,11115.0,16822.0,60.21
2022-12-16,Microscope,Pharma,13070.75,12881.93,189,5700.0,144,138,1,12,4,4,2470371.75,1077300.0,1393071.75,56.39
2023-12-09,Reagent_Kit,Biotech,510.44,531.52,114,171.0,57,10,0,12,4,5,58190.159999999996,19494.0,38696.159999999996,66.5
2022-01-13,Microscope,Academic,16778.92,17557.67,56,5700.0,60,163,0,1,1,3,939619.5199999999,319200.0,620419.5199999999,66.03
2022-01-31,Centrifuge,Biotech,12544.55,11431.05,130,4560.0,114,97,0,1,1,0,1630791.5,592800.0,1037991.5,63.65
2021-10-09,Pipettes,Government,286.41,290.15,117,114.0,94,179,0,10,4,5,33509.97,13338.0,20171.97,60.2
2022-12-04,Microscope,Academic,12810.95,13572.19,71,5700.0,50,119,0,12,4,6,909577.4500000001,404700.0,504877.45000000007,55.51
2023-11-22,PCR_System,Pharma,8652.47,8466.57,145,3040.0,86,77,0,11,4,2,1254608.15,440800.0,813808.1499999999,64.87
2023-01-07,Microscope,Government,15797.02,16264.96,79,5700.0,25,113,1,1,1,5,1247964.58,450300.0,797664.5800000001,63.92
2023-03-26,Pipettes,Pharma,255.99,275.73,165,114.0,23,29,0,3,1,6,42238.35,18810.0,23428.35,55.47
2022-06-04,Microscope,Government,16220.32,14960.67,64,5700.0,34,88,0,6,2,5,1038100.48,364800.0,673300.48,64.86
2022-07-09,PCR_System,Academic,7069.18,7595.72,66,3040.0,86,103,0,7,3,5,466565.88,200640.0,265925.88,57.0
2021-10-17,Pipettes,Biotech,288.9,293.59,167,114.0,199,69,0,10,4,6,48246.299999999996,19038.0,29208.299999999996,60.54
2023-06-05,PCR_System,Academic,8698.34,8082.14,48,3200.0,191,112,0,6,2,0,417520.32,153600.0,263920.32,63.21
2021-06-21,Reagent_Kit,Academic,510.95,546.91,40,180.0,33,163,0,6,2,0,20438.0,7200.0,13238.0,64.77
2023-07-07,Centrifuge,Pharma,12931.23,11800.63,109,4560.0,84,94,0,7,3,4,1409504.07,497040.0,912464.0700000001,64.74
2023-03-09,Pipettes,Academic,316.34,329.24,65,114.0,197,79,0,3,1,3,20562.1,7410.0,13152.099999999999,63.96
2022-09-11,Reagent_Kit,Biotech,480.32,479.53,114,171.0,156,173,0,9,3,6,54756.479999999996,19494.0,35262.479999999996,64.4
2022-09-12,Microscope,Government,16912.03,16384.41,116,5700.0,125,28,0,9,3,0,1961795.48,661200.0,1300595.48,66.3
2023-10-28,Pipettes,Government,282.23,293.92,131,114.0,42,50,0,10,4,5,36972.130000000005,14934.0,22038.130000000005,59.61
2022-11-24,Reagent_Kit,Academic,476.22,479.89,76,171.0,104,140,0,11,4,3,36192.72,12996.0,23196.72,64.09
2023-08-19,PCR_System,Government,8759.86,9375.47,56,3040.0,23,59,1,8,3,5,490552.16000000003,170240.0,320312.16000000003,65.3
2022-04-21,Pipettes,Academic,310.13,330.68,66,114.0,136,55,0,4,2,3,20468.579999999998,7524.0,12944.579999999998,63.24
2023-03-15,Microscope,Pharma,16356.01,17113.29,138,5700.0,59,162,0,3,1,2,2257129.38,786600.0,1470529.38,65.15
2022-07-11,Centrifuge,Pharma,10320.21,10039.15,110,4560.0,23,3,0,7,3,0,1135223.0999999999,501600.0,633623.0999999999,55.81
2023-01-14,Microscope,Academic,14237.76,15168.56,82,5700.0,56,175,0,1,1,5,1167496.32,467400.0,700096.3200000001,59.97
2023-05-08,Pipettes,Pharma,318.36,295.44,141,114.0,72,116,0,5,2,0,44888.76,16074.0,28814.760000000002,64.19
2023-03-14,Microscope,Government,15182.69,14659.44,87,5700.0,116,50,0,3,1,1,1320894.03,495900.0,824994.03,62.46
2023-04-12,PCR_System,Biotech,6983.37,7113.61,114,3040.0,11,40,0,4,2,2,796104.1799999999,346560.0,449544.17999999993,56.47
2021-06-27,Centrifuge,Biotech,12141.22,12363.77,85,4560.0,123,94,1,6,2,6,1032003.7,387600.0,644403.7,62.44
2022-08-22,Microscope,Biotech,14992.19,14795.35,85,5700.0,56,158,0,8,3,0,1274336.1500000001,484500.0,789836.1500000001,61.98
2021-08-19,Microscope,Academic,15643.58,15888.71,38,6000.0,43,108,1,8,3,3,594456.04,228000.0,366456.04000000004,61.65
2021-09-28,PCR_System,Pharma,7822.22,8293.34,182,3040.0,179,54,0,9,3,1,1423644.04,553280.0,870364.04,61.14
2021-06-20,Reagent_Kit,Biotech,414.26,409.99,106,171.0,54,159,1,6,2,6,43911.56,18126.0,25785.559999999998,58.72
2021-01-22,Microscope,Government,12877.99,13848.87,114,5700.0,96,114,0,1,1,4,1468090.8599999999,649800.0,818290.8599999999,55.74
2023-01-14,Microscope,Government,15765.78,16194.07,113,5700.0,138,100,1,1,1,5,1781533.1400000001,644100.0,1137433.1400000001,63.85
2021-01-27,PCR_System,Biotech,7079.28,7544.41,124,3040.0,28,136,0,1,1,2,877830.72,376960.0,500870.72,57.06
2023-10-12,Microscope,Government,12905.81,14091.26,132,5700.0,4,147,0,10,4,3,1703566.92,752400.0,951166.9199999999,55.83
2023-01-29,Centrifuge,Pharma,11611.99,11500.17,182,4560.0,126,141,0,1,1,6,2113382.18,829920.0,1283462.1800000002,60.73
2023-07-14,Microscope,Pharma,13968.5,13546.04,103,5700.0,51,1,0,7,3,4,1438755.5,587100.0,851655.5,59.19
2021-12-04,Pipettes,Government,270.35,263.32,106,114.0,88,113,0,12,4,5,28657.100000000002,12084.0,16573.100000000002,57.83
2023-05-22,Reagent_Kit,Government,444.23,462.14,102,171.0,109,144,0,5,2,0,45311.46,17442.0,27869.46,61.51
2021-11-05,Microscope,Pharma,15835.93,15460.6,123,5700.0,21,165,1,11,4,4,1947819.3900000001,701100.0,1246719.3900000001,64.01
2023-06-06,PCR_System,Academic,7177.35,7389.23,53,3040.0,4,44,0,6,2,1,380399.55000000005,161120.0,219279.55000000005,57.64
2021-12-01,Centrifuge,Academic,12519.94,11336.13,70,4560.0,172,3,0,12,4,2,876395.8,319200.0,557195.8,63.58
2021-05-09,Microscope,Pharma,13333.93,13692.77,149,5700.0,85,69,0,5,2,6,1986755.57,849300.0,1137455.57,57.25
2023-04-29,Centrifuge,Pharma,13482.58,14578.71,117,4560.0,34,150,0,4,2,5,1577461.86,533520.0,1043941.8600000001,66.18
2023-09-13,PCR_System,Pharma,9084.12,9086.83,167,3040.0,160,95,0,9,3,2,1517048.04,507680.0,1009368.04,66.54
2021-07-26,Reagent_Kit,Academic,476.91,504.45,46,180.0,115,82,0,7,3,0,21937.86,8280.0,13657.86,62.26
2023-01-19,Centrifuge,Pharma,13193.19,12225.07,155,4560.0,87,82,0,1,1,3,2044944.4500000002,706800.0,1338144.4500000002,65.44
2021-12-14,Centrifuge,Academic,11539.24,12388.8,78,4560.0,56,148,0,12,4,1,900060.72,355680.0,544380.72,60.48
2021-10-09,Microscope,Academic,14802.44,15715.72,102,5700.0,55,100,0,10,4,5,1509848.8800000001,581400.0,928448.8800000001,61.49
2021-01-30,Pipettes,Pharma,266.62,241.91,214,114.0,174,29,0,1,1,5,57056.68,24396.0,32660.68,57.24
2023-12-09,Pipettes,Pharma,284.2,299.16,162,114.0,121,123,0,12,4,5,46040.4,18468.0,27572.4,59.89
2021-03-18,Pipettes,Biotech,284.13,288.76,139,114.0,113,61,0,3,1,3,39494.07,15846.0,23648.07,59.88
2021-04-17,Pipettes,Academic,315.18,331.22,62,114.0,1,111,0,4,2,5,19541.16,7068.0,12473.16,63.83
2022-08-27,Microscope,Biotech,13530.18,13200.81,81,5700.0,135,151,0,8,3,5,1095944.58,461700.0,634244.5800000001,57.87
2021-02-06,PCR_System,Pharma,7142.48,6853.38,180,3040.0,158,85,0,2,1,5,1285646.4,547200.0,738446.3999999999,57.44
2022-12-16,Reagent_Kit,Government,496.77,514.15,82,171.0,37,170,0,12,4,4,40735.14,14022.0,26713.14,65.58
2021-07-31,PCR_System,Biotech,8724.85,8009.95,81,3040.0,9,117,0,7,3,5,706712.85,246240.0,460472.85,65.16
2023-10-28,PCR_System,Academic,7060.53,6571.15,93,3040.0,110,81,1,10,4,5,656629.2899999999,282720.0,373909.2899999999,56.94
2023-05-26,Centrifuge,Biotech,12496.2,13213.48,127,4560.0,16,88,0,5,2,4,1587017.4000000001,579120.0,1007897.4000000001,63.51
2021-03-25,Pipettes,Academic,334.67,308.49,52,114.0,171,28,0,3,1,3,17402.84,5928.0,11474.84,65.94
2022-03-05,PCR_System,Biotech,7936.46,7462.58,139,3040.0,165,98,0,3,1,5,1103167.94,422560.0,680607.94,61.7
2023-10-13,Pipettes,Pharma,334.82,316.26,191,114.0,134,95,0,10,4,4,63950.619999999995,21774.0,42176.619999999995,65.95
2022-07-09,Reagent_Kit,Government,515.54,467.52,46,180.0,95,65,0,7,3,5,23714.839999999997,8280.0,15434.839999999997,65.09
2022-02-06,Reagent_Kit,Pharma,511.58,538.61,146,171.0,163,15,0,2,1,6,74690.68,24966.0,49724.67999999999,66.57
2022-08-18,Pipettes,Pharma,292.73,302.44,90,114.0,19,103,1,8,3,3,26345.7,10260.0,16085.7,61.06
2021-09-01,PCR_System,Government,9182.94,8360.05,122,3040.0,26,22,0,9,3,2,1120318.6800000002,370880.0,749438.6800000002,66.9
2021-06-09,Centrifuge,Pharma,10567.49,9675.44,94,4560.0,197,13,0,6,2,2,993344.0599999999,428640.0,564704.0599999999,56.85
2021-06-23,PCR_System,Government,6801.62,6619.01,99,3040.0,4,89,0,6,2,2,673360.38,300960.0,372400.38,55.3
2021-11-29,Pipettes,Biotech,315.2,322.55,128,114.0,78,114,0,11,4,0,40345.6,14592.0,25753.6,63.83
2022-06-27,Reagent_Kit,Biotech,401.5,400.79,96,171.0,21,125,1,6,2,0,38544.0,16416.0,22128.0,57.41
2021-11-26,Centrifuge,Pharma,11142.54,11837.02,160,4560.0,163,135,0,11,4,4,1782806.4000000001,729600.0,1053206.4000000001,59.08
2023-03-02,PCR_System,Government,8102.76,8602.77,102,3040.0,137,94,1,3,1,3,826481.52,310080.0,516401.52,62.48
2022-06-14,Pipettes,Government,314.35,283.79,63,114.0,34,75,0,6,2,1,19804.050000000003,7182.0,12622.050000000003,63.73
2022-06-06,Centrifuge,Academic,13739.96,13170.83,36,4800.0,103,70,0,6,2,0,494638.55999999994,172800.0,321838.55999999994,65.07
2022-04-23,Pipettes,Academic,312.64,286.03,65,114.0,125,166,0,4,2,5,20321.6,7410.0,12911.599999999999,63.54
2021-08-02,Microscope,Government,15537.7,14836.51,77,5700.0,116,134,0,8,3,0,1196402.9000000001,438900.0,757502.9000000001,63.32
2021-09-04,PCR_System,Biotech,7595.29,7849.73,195,3040.0,192,83,0,9,3,5,1481081.55,592800.0,888281.55,59.98
2022-07-04,PCR_System,Biotech,6977.24,7192.33,86,3040.0,162,86,0,7,3,0,600042.64,261440.0,338602.64,56.43
2023-07-29,Reagent_Kit,Pharma,387.96,412.88,112,171.0,51,49,0,7,3,5,43451.52,19152.0,24299.519999999997,55.92
2021-02-09,Pipettes,Government,305.33,314.03,89,114.0,83,19,0,2,1,1,27174.37,10146.0,17028.37,62.66
2021-08-04,Reagent_Kit,Pharma,485.78,519.34,89,171.0,57,171,0,8,3,2,43234.42,15219.0,28015.42,64.8
2022-09-30,Reagent_Kit,Academic,424.66,432.71,109,171.0,191,106,0,9,3,4,46287.94,18639.0,27648.940000000002,59.73
2022-08-18,Pipettes,Academic,327.56,296.55,44,120.0,37,65,0,8,3,3,14412.64,5280.0,9132.64,63.37
2022-06-21,PCR_System,Academic,8210.98,7867.64,42,3200.0,39,99,0,6,2,1,344861.16,134400.0,210461.15999999997,61.03
2021-07-16,Reagent_Kit,Biotech,436.14,441.52,88,171.0,75,169,0,7,3,4,38380.32,15048.0,23332.32,60.79
2023-01-12,Microscope,Academic,13478.16,13299.61,82,5700.0,157,174,0,1,1,3,1105209.1199999999,467400.0,637809.1199999999,57.71
2022-06-28,Microscope,Academic,16761.18,18052.71,38,6000.0,19,64,0,6,2,1,636924.84,228000.0,408924.83999999997,64.2
2022-10-04,PCR_System,Academic,8395.97,7908.71,80,3040.0,112,82,0,10,4,1,671677.6,243200.0,428477.6,63.79
2023-11-25,Reagent_Kit,Academic,479.65,484.27,69,171.0,100,104,0,11,4,5,33095.85,11799.0,21296.85,64.35
2021-10-03,PCR_System,Pharma,8770.45,8576.92,153,3040.0,12,144,0,10,4,6,1341878.85,465120.0,876758.8500000001,65.34
2022-02-26,Microscope,Academic,15088.13,14917.37,61,5700.0,67,54,0,2,1,5,920375.9299999999,347700.0,572675.9299999999,62.22
2022-05-13,Centrifuge,Academic,13400.09,12498.23,73,4560.0,144,179,0,5,2,4,978206.5700000001,332880.0,645326.5700000001,65.97
2022-05-03,Pipettes,Biotech,293.39,301.01,101,114.0,64,86,0,5,2,1,29632.39,11514.0,18118.39,61.14
2023-12-26,Centrifuge,Biotech,11019.4,11564.48,111,4560.0,65,67,0,12,4,1,1223153.4,506160.0,716993.3999999999,58.62
2023-06-21,Centrifuge,Biotech,12195.25,11752.17,92,4560.0,18,27,0,6,2,2,1121963.0,419520.0,702443.0,62.61
2023-03-28,Microscope,Government,15313.78,15761.66,101,5700.0,114,40,0,3,1,1,1546691.78,575700.0,970991.78,62.78
2021-03-29,Centrifuge,Pharma,10833.17,11744.1,175,4560.0,196,0,0,3,1,0,1895804.75,798000.0,1097804.75,57.91
2022-05-12,Centrifuge,Biotech,11631.82,11096.65,116,4560.0,155,98,0,5,2,3,1349291.1199999999,528960.0,820331.1199999999,60.8
2021-01-22,Centrifuge,Biotech,12911.15,13141.39,101,4560.0,28,55,0,1,1,4,1304026.15,460560.0,843466.1499999999,64.68
2021-07-19,Pipettes,Pharma,275.58,256.59,128,114.0,43,174,0,7,3,0,35274.24,14592.0,20682.239999999998,58.63
